Date,Year,Month,Day,Time,Temperature,Humidity
2022-07-27 12:20:56.653669,2022,7,27,12:20:56,26.0,48.0
2022-07-27 12:35:57.178891,2022,7,27,12:35:57,13.0,152.0
2022-07-27 12:50:57.704240,2022,7,27,12:50:57,26.0,48.0
2022-07-27 13:05:58.229756,2022,7,27,13:05:58,26.0,48.0
2022-07-27 13:20:58.755438,2022,7,27,13:20:58,26.0,48.0
2022-07-27 13:35:59.281122,2022,7,27,13:35:59,26.0,48.0
2022-07-27 13:50:59.806977,2022,7,27,13:50:59,26.0,48.0
2022-07-27 14:06:00.332575,2022,7,27,14:06:00,26.0,48.0
2022-07-27 14:21:00.858135,2022,7,27,14:21:00,26.0,48.0
2022-07-27 14:36:01.383668,2022,7,27,14:36:01,26.0,48.0
2022-07-27 14:51:01.909072,2022,7,27,14:51:01,13.0,152.0
2022-07-27 15:06:02.434540,2022,7,27,15:06:02,26.0,47.0
2022-07-27 15:21:02.960016,2022,7,27,15:21:02,26.0,47.0
2022-07-27 15:36:06.012870,2022,7,27,15:36:06,26.0,47.0
2022-07-27 15:51:06.538405,2022,7,27,15:51:06,13.0,149.0
2022-07-27 16:06:07.063874,2022,7,27,16:06:07,26.0,47.0
2022-07-27 16:21:07.589288,2022,7,27,16:21:07,26.0,46.0
2022-07-27 16:36:08.114738,2022,7,27,16:36:08,26.0,47.0
2022-07-27 16:51:08.640225,2022,7,27,16:51:08,26.0,47.0
2022-07-27 17:06:09.165886,2022,7,27,17:06:09,26.0,47.0
2022-07-27 17:21:09.691788,2022,7,27,17:21:09,26.0,47.0
2022-07-27 17:36:10.217830,2022,7,27,17:36:10,26.0,47.0
2022-07-27 17:51:10.743848,2022,7,27,17:51:10,26.0,47.0
2022-07-27 18:06:11.269792,2022,7,27,18:06:11,26.0,47.0
2022-07-27 18:21:11.795422,2022,7,27,18:21:11,26.0,47.0
2022-07-27 18:36:12.321098,2022,7,27,18:36:12,26.0,47.0
2022-07-27 18:51:12.846768,2022,7,27,18:51:12,26.0,47.0
2022-07-27 19:06:13.372597,2022,7,27,19:06:13,26.0,46.0
2022-07-27 19:21:13.898151,2022,7,27,19:21:13,26.0,47.0
2022-07-27 19:36:16.954052,2022,7,27,19:36:16,25.0,46.0
2022-07-27 19:51:17.479900,2022,7,27,19:51:17,26.0,41.0
2022-07-27 20:06:18.005762,2022,7,27,20:06:18,26.0,47.0
2022-07-27 20:21:18.531248,2022,7,27,20:21:18,25.0,45.0
2022-07-27 20:36:19.056859,2022,7,27,20:36:19,25.0,45.0
2022-07-27 20:51:19.582391,2022,7,27,20:51:19,25.0,45.0
2022-07-27 21:06:20.108049,2022,7,27,21:06:20,25.0,46.0
2022-07-27 21:21:23.161492,2022,7,27,21:21:23,25.0,46.0
2022-07-27 21:36:23.687295,2022,7,27,21:36:23,25.0,40.0
2022-07-27 21:51:24.213347,2022,7,27,21:51:24,25.0,46.0
2022-07-27 22:06:24.739275,2022,7,27,22:06:24,25.0,46.0
2022-07-27 22:21:25.264758,2022,7,27,22:21:25,25.0,46.0
2022-07-27 22:36:25.790235,2022,7,27,22:36:25,25.0,46.0
2022-07-27 22:51:26.315724,2022,7,27,22:51:26,25.0,46.0
2022-07-27 23:06:26.841232,2022,7,27,23:06:26,25.0,46.0
2022-07-27 23:21:27.366883,2022,7,27,23:21:27,25.0,46.0
2022-07-27 23:36:27.892570,2022,7,27,23:36:27,25.0,46.0
2022-07-27 23:51:28.418189,2022,7,27,23:51:28,25.0,46.0
2022-07-28 00:06:28.944064,2022,7,28,00:06:28,25.0,46.0
2022-07-28 00:21:29.470095,2022,7,28,00:21:29,25.0,47.0
2022-07-28 00:36:29.996093,2022,7,28,00:36:29,25.0,47.0
2022-07-28 00:51:30.521731,2022,7,28,00:51:30,25.0,49.0
2022-07-28 01:06:31.047796,2022,7,28,01:06:31,25.0,50.0
2022-07-28 01:21:31.573505,2022,7,28,01:21:31,25.0,50.0
2022-07-28 01:36:32.099329,2022,7,28,01:36:32,25.0,52.0
2022-07-28 01:51:32.624757,2022,7,28,01:51:32,25.0,52.0
2022-07-28 02:06:35.677635,2022,7,28,02:06:35,25.0,53.0
2022-07-28 02:21:36.203484,2022,7,28,02:21:36,25.0,48.0
2022-07-28 02:36:36.729659,2022,7,28,02:36:36,25.0,55.0
2022-07-28 02:51:37.255678,2022,7,28,02:51:37,25.0,54.0
2022-07-28 03:06:37.781327,2022,7,28,03:06:37,25.0,54.0
2022-07-28 03:21:38.307020,2022,7,28,03:21:38,25.0,54.0
2022-07-28 03:36:38.832756,2022,7,28,03:36:38,25.0,54.0
2022-07-28 03:51:39.358691,2022,7,28,03:51:39,25.0,54.0
2022-07-28 04:06:39.884754,2022,7,28,04:06:39,25.0,53.0
2022-07-28 04:21:40.410635,2022,7,28,04:21:40,25.0,54.0
2022-07-28 04:36:40.936314,2022,7,28,04:36:40,25.0,53.0
2022-07-28 04:51:41.462370,2022,7,28,04:51:41,25.0,53.0
2022-07-28 05:06:41.988404,2022,7,28,05:06:41,25.0,54.0
2022-07-28 05:21:42.514377,2022,7,28,05:21:42,25.0,54.0
2022-07-28 05:36:43.040100,2022,7,28,05:36:43,25.0,54.0
2022-07-28 05:51:43.565787,2022,7,28,05:51:43,25.0,54.0
2022-07-28 06:06:44.091639,2022,7,28,06:06:44,25.0,54.0
2022-07-28 06:21:44.617327,2022,7,28,06:21:44,25.0,56.0
2022-07-28 06:36:45.142895,2022,7,28,06:36:45,26.0,61.0
2022-07-28 06:51:45.668172,2022,7,28,06:51:45,12.0,156.0
2022-07-28 07:06:46.193636,2022,7,28,07:06:46,25.0,57.0
2022-07-28 07:21:46.719374,2022,7,28,07:21:46,25.0,54.0
2022-07-28 07:36:49.772690,2022,7,28,07:36:49,25.0,56.0
2022-07-28 07:51:50.298472,2022,7,28,07:51:50,25.0,50.0
2022-07-28 08:06:50.824359,2022,7,28,08:06:50,25.0,56.0
2022-07-28 08:21:51.350396,2022,7,28,08:21:51,25.0,55.0
2022-07-28 08:36:51.876409,2022,7,28,08:36:51,25.0,55.0
2022-07-28 08:51:54.929256,2022,7,28,08:51:54,25.0,55.0
2022-07-28 09:06:55.455091,2022,7,28,09:06:55,25.0,50.0
2022-07-28 09:21:55.980849,2022,7,28,09:21:55,25.0,55.0
2022-07-28 09:36:56.506303,2022,7,28,09:36:56,25.0,54.0
2022-07-28 09:51:57.031592,2022,7,28,09:51:57,25.0,54.0
2022-07-28 10:06:57.556881,2022,7,28,10:06:57,25.0,53.0
2022-07-28 10:21:58.082300,2022,7,28,10:21:58,25.0,54.0
2022-07-28 10:36:58.607810,2022,7,28,10:36:58,25.0,53.0
2022-07-28 10:51:59.133271,2022,7,28,10:51:59,25.0,53.0
2022-07-28 11:06:59.663206,2022,7,28,11:06:59,25.0,52.0
2022-07-28 11:22:00.188485,2022,7,28,11:22:00,25.0,52.0
2022-07-28 11:37:00.713794,2022,7,28,11:37:00,25.0,52.0
2022-07-28 11:52:01.239316,2022,7,28,11:52:01,26.0,53.0
2022-07-28 12:07:01.764783,2022,7,28,12:07:01,26.0,53.0
2022-07-28 12:22:02.290019,2022,7,28,12:22:02,26.0,53.0
2022-07-28 12:37:02.815472,2022,7,28,12:37:02,26.0,51.0
2022-07-28 12:52:03.340825,2022,7,28,12:52:03,26.0,52.0
2022-07-28 13:07:03.866210,2022,7,28,13:07:03,26.0,52.0
2022-07-28 13:22:04.391512,2022,7,28,13:22:04,26.0,52.0
2022-07-28 13:37:04.916767,2022,7,28,13:37:04,26.0,51.0
2022-07-28 13:52:05.441993,2022,7,28,13:52:05,26.0,51.0
2022-07-28 14:07:05.967354,2022,7,28,14:07:05,26.0,51.0
2022-07-28 14:22:06.492623,2022,7,28,14:22:06,26.0,50.0
2022-07-28 14:37:07.017742,2022,7,28,14:37:07,26.0,50.0
2022-07-28 14:52:07.542949,2022,7,28,14:52:07,26.0,50.0
2022-07-28 15:07:08.068164,2022,7,28,15:07:08,26.0,50.0
2022-07-28 15:22:08.593476,2022,7,28,15:22:08,26.0,50.0
2022-07-28 15:37:09.118697,2022,7,28,15:37:09,26.0,49.0
2022-07-28 15:52:09.643957,2022,7,28,15:52:09,26.0,50.0
2022-07-28 16:07:10.169291,2022,7,28,16:07:10,26.0,49.0
2022-07-28 16:22:10.694750,2022,7,28,16:22:10,26.0,49.0
2022-07-28 16:37:11.220247,2022,7,28,16:37:11,26.0,50.0
2022-07-28 16:52:11.745441,2022,7,28,16:52:11,26.0,48.0
2022-07-28 17:07:12.270584,2022,7,28,17:07:12,27.0,48.0
2022-07-28 17:22:12.795819,2022,7,28,17:22:12,26.0,46.0
2022-07-28 17:37:13.321197,2022,7,28,17:37:13,26.0,45.0
2022-07-28 17:52:13.846779,2022,7,28,17:52:13,26.0,45.0
2022-07-28 18:07:14.371949,2022,7,28,18:07:14,26.0,42.0
2022-07-28 18:22:14.897119,2022,7,28,18:22:14,26.0,41.0
2022-07-28 18:37:15.422204,2022,7,28,18:37:15,26.0,41.0
2022-07-28 18:52:15.947319,2022,7,28,18:52:15,26.0,40.0
2022-07-28 19:07:16.472742,2022,7,28,19:07:16,26.0,42.0
2022-07-28 19:22:16.997937,2022,7,28,19:22:16,27.0,41.0
2022-07-28 19:37:17.523010,2022,7,28,19:37:17,27.0,40.0
2022-07-28 19:52:18.048200,2022,7,28,19:52:18,26.0,40.0
2022-07-28 20:07:18.573525,2022,7,28,20:07:18,26.0,41.0
2022-07-28 20:22:19.098702,2022,7,28,20:22:19,26.0,41.0
2022-07-28 20:37:19.624125,2022,7,28,20:37:19,26.0,42.0
2022-07-28 20:52:20.149625,2022,7,28,20:52:20,26.0,43.0
2022-07-28 21:07:20.675279,2022,7,28,21:07:20,26.0,43.0
2022-07-28 21:22:21.200530,2022,7,28,21:22:21,26.0,43.0
2022-07-28 21:37:21.725731,2022,7,28,21:37:21,26.0,43.0
2022-07-28 21:52:22.250954,2022,7,28,21:52:22,26.0,43.0
2022-07-28 22:07:22.776144,2022,7,28,22:07:22,26.0,43.0
2022-07-28 22:22:23.301358,2022,7,28,22:22:23,26.0,43.0
2022-07-28 22:37:23.826573,2022,7,28,22:37:23,26.0,44.0
2022-07-28 22:52:24.351903,2022,7,28,22:52:24,25.0,43.0
2022-07-28 23:07:24.877456,2022,7,28,23:07:24,25.0,43.0
2022-07-28 23:22:25.402920,2022,7,28,23:22:25,25.0,42.0
2022-07-28 23:37:25.928336,2022,7,28,23:37:25,25.0,42.0
2022-07-28 23:52:26.453809,2022,7,28,23:52:26,25.0,43.0
2022-07-29 00:07:26.979280,2022,7,29,00:07:26,25.0,43.0
2022-07-29 00:22:27.504424,2022,7,29,00:22:27,25.0,43.0
2022-07-29 00:37:28.029730,2022,7,29,00:37:28,25.0,43.0
2022-07-29 00:52:28.555119,2022,7,29,00:52:28,25.0,45.0
2022-07-29 01:07:29.080548,2022,7,29,01:07:29,25.0,45.0
2022-07-29 01:22:29.605866,2022,7,29,01:22:29,25.0,45.0
2022-07-29 01:37:30.131203,2022,7,29,01:37:30,25.0,46.0
2022-07-29 01:52:30.656423,2022,7,29,01:52:30,25.0,46.0
2022-07-29 02:07:31.181737,2022,7,29,02:07:31,24.0,46.0
2022-07-29 02:22:31.707005,2022,7,29,02:22:31,24.0,47.0
2022-07-29 02:37:32.232367,2022,7,29,02:37:32,24.0,47.0
2022-07-29 02:52:32.757886,2022,7,29,02:52:32,24.0,47.0
2022-07-29 03:07:33.283354,2022,7,29,03:07:33,24.0,47.0
2022-07-29 03:22:33.808818,2022,7,29,03:22:33,24.0,47.0
2022-07-29 03:37:34.334177,2022,7,29,03:37:34,24.0,48.0
2022-07-29 03:52:34.859487,2022,7,29,03:52:34,24.0,48.0
2022-07-29 04:07:37.912424,2022,7,29,04:07:37,24.0,49.0
2022-07-29 04:22:38.437875,2022,7,29,04:22:38,24.0,44.0
2022-07-29 04:37:38.963317,2022,7,29,04:37:38,24.0,49.0
2022-07-29 04:52:39.488753,2022,7,29,04:52:39,24.0,48.0
2022-07-29 05:07:40.014044,2022,7,29,05:07:40,24.0,48.0
2022-07-29 05:22:40.539343,2022,7,29,05:22:40,24.0,48.0
2022-07-29 05:37:41.064880,2022,7,29,05:37:41,24.0,49.0
2022-07-29 05:52:41.590098,2022,7,29,05:52:41,24.0,48.0
2022-07-29 06:07:42.115464,2022,7,29,06:07:42,24.0,49.0
2022-07-29 06:22:42.640800,2022,7,29,06:22:42,24.0,48.0
2022-07-29 06:37:43.166103,2022,7,29,06:37:43,24.0,53.0
2022-07-29 06:52:43.691415,2022,7,29,06:52:43,24.0,53.0
2022-07-29 07:07:44.216689,2022,7,29,07:07:44,24.0,53.0
2022-07-29 07:22:44.741935,2022,7,29,07:22:44,24.0,52.0
2022-07-29 07:37:45.267158,2022,7,29,07:37:45,24.0,51.0
2022-07-29 07:52:45.792585,2022,7,29,07:52:45,24.0,51.0
2022-07-29 08:07:48.848442,2022,7,29,08:07:48,25.0,51.0
2022-07-29 08:22:49.373827,2022,7,29,08:22:49,24.0,45.0
2022-07-29 08:37:49.898921,2022,7,29,08:37:49,25.0,49.0
2022-07-29 08:52:50.424143,2022,7,29,08:52:50,25.0,50.0
2022-07-29 09:07:50.949643,2022,7,29,09:07:50,25.0,49.0
2022-07-29 09:22:51.475085,2022,7,29,09:22:51,25.0,48.0
2022-07-29 09:37:52.000547,2022,7,29,09:37:52,25.0,50.0
2022-07-29 09:52:52.525715,2022,7,29,09:52:52,25.0,49.0
2022-07-29 10:07:55.577679,2022,7,29,10:07:55,26.0,48.0
2022-07-29 10:22:56.103806,2022,7,29,10:22:56,25.0,43.0
2022-07-29 10:37:56.629617,2022,7,29,10:37:56,26.0,48.0
2022-07-29 10:52:57.155114,2022,7,29,10:52:57,26.0,49.0
2022-07-29 11:07:57.680516,2022,7,29,11:07:57,26.0,49.0
2022-07-29 11:22:58.206193,2022,7,29,11:22:58,26.0,48.0
2022-07-29 11:37:58.732013,2022,7,29,11:37:58,26.0,48.0
2022-07-29 11:52:59.257785,2022,7,29,11:52:59,26.0,48.0
2022-07-29 12:07:59.783249,2022,7,29,12:07:59,26.0,47.0
2022-07-29 12:23:00.308755,2022,7,29,12:23:00,26.0,47.0
2022-07-29 12:38:00.839050,2022,7,29,12:38:00,26.0,47.0
2022-07-29 12:53:01.364815,2022,7,29,12:53:01,27.0,47.0
2022-07-29 13:08:01.890414,2022,7,29,13:08:01,27.0,47.0
2022-07-29 13:23:04.947147,2022,7,29,13:23:04,27.0,47.0
2022-07-29 13:38:05.473106,2022,7,29,13:38:05,27.0,41.0
2022-07-29 13:53:05.999157,2022,7,29,13:53:05,27.0,46.0
2022-07-29 14:08:06.524860,2022,7,29,14:08:06,27.0,46.0
2022-07-29 14:23:07.050516,2022,7,29,14:23:07,27.0,46.0
2022-07-29 14:38:07.576281,2022,7,29,14:38:07,27.0,46.0
2022-07-29 14:53:08.102130,2022,7,29,14:53:08,27.0,46.0
2022-07-29 15:08:08.628196,2022,7,29,15:08:08,27.0,46.0
2022-07-29 15:23:11.681339,2022,7,29,15:23:11,27.0,46.0
2022-07-29 15:38:12.207212,2022,7,29,15:38:12,27.0,40.0
2022-07-29 15:53:12.732669,2022,7,29,15:53:12,27.0,45.0
2022-07-29 16:08:15.785527,2022,7,29,16:08:15,28.0,46.0
2022-07-29 16:23:16.311291,2022,7,29,16:23:16,27.0,40.0
2022-07-29 16:38:16.837119,2022,7,29,16:38:16,28.0,46.0
2022-07-29 16:53:17.363137,2022,7,29,16:53:17,28.0,46.0
2022-07-29 17:08:17.889032,2022,7,29,17:08:17,28.0,46.0
2022-07-29 17:23:18.414613,2022,7,29,17:23:18,28.0,45.0
2022-07-29 17:38:18.940636,2022,7,29,17:38:18,28.0,45.0
2022-07-29 17:53:19.466658,2022,7,29,17:53:19,28.0,45.0
2022-07-29 18:08:19.992226,2022,7,29,18:08:19,28.0,45.0
2022-07-29 18:23:20.518771,2022,7,29,18:23:20,14.0,149.0
2022-07-29 18:38:21.044225,2022,7,29,18:38:21,28.0,41.0
2022-07-29 18:53:21.569622,2022,7,29,18:53:21,28.0,40.0
2022-07-29 19:08:22.095063,2022,7,29,19:08:22,28.0,40.0
2022-07-29 19:23:22.620692,2022,7,29,19:23:22,29.0,40.0
2022-07-29 19:38:23.146623,2022,7,29,19:38:23,29.0,39.0
2022-07-29 19:53:23.672017,2022,7,29,19:53:23,29.0,38.0
2022-07-29 20:08:24.197249,2022,7,29,20:08:24,29.0,38.0
2022-07-29 20:23:24.722490,2022,7,29,20:23:24,29.0,38.0
2022-07-29 20:38:25.247887,2022,7,29,20:38:25,29.0,41.0
2022-07-29 20:53:25.773247,2022,7,29,20:53:25,29.0,43.0
2022-07-29 21:08:26.298717,2022,7,29,21:08:26,29.0,45.0
2022-07-29 21:23:26.824247,2022,7,29,21:23:26,29.0,43.0
2022-07-29 21:38:27.349827,2022,7,29,21:38:27,29.0,42.0
2022-07-29 21:53:30.405764,2022,7,29,21:53:30,29.0,40.0
2022-07-29 22:08:30.931030,2022,7,29,22:08:30,29.0,34.0
2022-07-29 22:23:31.456353,2022,7,29,22:23:31,29.0,39.0
2022-07-29 22:38:31.981624,2022,7,29,22:38:31,29.0,38.0
2022-07-29 22:53:32.506915,2022,7,29,22:53:32,28.0,39.0
2022-07-29 23:08:33.032405,2022,7,29,23:08:33,28.0,38.0
2022-07-29 23:23:33.557536,2022,7,29,23:23:33,28.0,38.0
2022-07-29 23:38:34.082698,2022,7,29,23:38:34,28.0,38.0
2022-07-29 23:53:34.607972,2022,7,29,23:53:34,27.0,38.0
2022-07-30 00:08:35.133297,2022,7,30,00:08:35,27.0,38.0
2022-07-30 00:23:35.658713,2022,7,30,00:23:35,27.0,39.0
2022-07-30 00:38:36.183935,2022,7,30,00:38:36,27.0,39.0
2022-07-30 00:53:36.708993,2022,7,30,00:53:36,27.0,40.0
2022-07-30 01:08:37.234327,2022,7,30,01:08:37,27.0,40.0
2022-07-30 01:23:37.759630,2022,7,30,01:23:37,27.0,40.0
2022-07-30 01:38:38.284890,2022,7,30,01:38:38,27.0,40.0
2022-07-30 01:53:38.810184,2022,7,30,01:53:38,27.0,41.0
2022-07-30 02:08:39.335288,2022,7,30,02:08:39,27.0,40.0
2022-07-30 02:23:39.860387,2022,7,30,02:23:39,27.0,41.0
2022-07-30 02:38:40.385674,2022,7,30,02:38:40,26.0,41.0
2022-07-30 02:53:40.910859,2022,7,30,02:53:40,26.0,41.0
2022-07-30 03:08:41.436054,2022,7,30,03:08:41,26.0,41.0
2022-07-30 03:23:41.961223,2022,7,30,03:23:41,26.0,42.0
2022-07-30 03:38:45.017365,2022,7,30,03:38:45,26.0,43.0
2022-07-30 03:53:45.542847,2022,7,30,03:53:45,26.0,37.0
2022-07-30 04:08:46.068333,2022,7,30,04:08:46,26.0,43.0
2022-07-30 04:23:46.593634,2022,7,30,04:23:46,26.0,44.0
2022-07-30 04:38:47.118809,2022,7,30,04:38:47,26.0,45.0
2022-07-30 04:53:47.643945,2022,7,30,04:53:47,26.0,45.0
2022-07-30 05:08:48.169145,2022,7,30,05:08:48,26.0,46.0
2022-07-30 05:23:51.222397,2022,7,30,05:23:51,25.0,46.0
2022-07-30 05:38:51.747733,2022,7,30,05:38:51,25.0,41.0
2022-07-30 05:53:52.273294,2022,7,30,05:53:52,25.0,46.0
2022-07-30 06:08:52.798754,2022,7,30,06:08:52,25.0,46.0
2022-07-30 06:23:53.324238,2022,7,30,06:23:53,26.0,49.0
2022-07-30 06:38:53.849865,2022,7,30,06:38:53,26.0,51.0
2022-07-30 06:53:54.375356,2022,7,30,06:53:54,26.0,49.0
2022-07-30 07:08:54.900762,2022,7,30,07:08:54,26.0,49.0
2022-07-30 07:23:55.426213,2022,7,30,07:23:55,26.0,47.0
2022-07-30 07:38:55.951816,2022,7,30,07:38:55,26.0,47.0
2022-07-30 07:53:56.477477,2022,7,30,07:53:56,27.0,46.0
2022-07-30 08:08:57.003441,2022,7,30,08:08:57,27.0,46.0
2022-07-30 08:23:57.528948,2022,7,30,08:23:57,27.0,47.0
2022-07-30 08:39:00.582323,2022,7,30,08:39:00,27.0,52.0
2022-07-30 08:54:01.107890,2022,7,30,08:54:01,27.0,47.0
2022-07-30 09:09:04.160737,2022,7,30,09:09:04,27.0,49.0
2022-07-30 09:24:04.686213,2022,7,30,09:24:04,27.0,44.0
2022-07-30 09:39:05.211622,2022,7,30,09:39:05,28.0,49.0
2022-07-30 09:54:05.737013,2022,7,30,09:54:05,28.0,48.0
2022-07-30 10:09:06.262959,2022,7,30,10:09:06,28.0,47.0
2022-07-30 10:24:06.788468,2022,7,30,10:24:06,28.0,47.0
2022-07-30 10:39:07.314162,2022,7,30,10:39:07,28.0,46.0
2022-07-30 10:54:07.839957,2022,7,30,10:54:07,28.0,45.0
2022-07-30 11:09:08.366017,2022,7,30,11:09:08,27.0,45.0
2022-07-30 11:24:08.891919,2022,7,30,11:24:08,27.0,45.0
2022-07-30 11:39:09.417742,2022,7,30,11:39:09,28.0,45.0
2022-07-30 11:54:09.943667,2022,7,30,11:54:09,27.0,43.0
2022-07-30 12:09:10.469556,2022,7,30,12:09:10,27.0,44.0
2022-07-30 12:24:10.995027,2022,7,30,12:24:10,27.0,44.0
2022-07-30 12:39:11.520555,2022,7,30,12:39:11,27.0,44.0
2022-07-30 12:54:12.046011,2022,7,30,12:54:12,28.0,45.0
2022-07-30 13:09:12.571563,2022,7,30,13:09:12,28.0,44.0
2022-07-30 13:24:13.097154,2022,7,30,13:24:13,28.0,45.0
2022-07-30 13:39:13.622817,2022,7,30,13:39:13,28.0,46.0
2022-07-30 13:54:14.148447,2022,7,30,13:54:14,28.0,46.0
2022-07-30 14:09:17.204580,2022,7,30,14:09:17,28.0,46.0
2022-07-30 14:24:17.730212,2022,7,30,14:24:17,28.0,40.0
2022-07-30 14:39:18.255693,2022,7,30,14:39:18,29.0,44.0
2022-07-30 14:54:18.781029,2022,7,30,14:54:18,28.0,44.0
2022-07-30 15:09:19.306648,2022,7,30,15:09:19,28.0,45.0
2022-07-30 15:24:19.832375,2022,7,30,15:24:19,28.0,45.0
2022-07-30 15:39:20.358080,2022,7,30,15:39:20,28.0,44.0
2022-07-30 15:54:20.883716,2022,7,30,15:54:20,28.0,45.0
2022-07-30 16:09:21.409257,2022,7,30,16:09:21,29.0,46.0
2022-07-30 16:24:21.934881,2022,7,30,16:24:21,29.0,45.0
2022-07-30 16:39:22.460470,2022,7,30,16:39:22,29.0,44.0
2022-07-30 16:54:22.986250,2022,7,30,16:54:22,29.0,46.0
2022-07-30 17:09:23.512394,2022,7,30,17:09:23,29.0,45.0
2022-07-30 17:24:24.038137,2022,7,30,17:24:24,29.0,45.0
2022-07-30 17:39:24.564043,2022,7,30,17:39:24,29.0,45.0
2022-07-30 17:54:25.090296,2022,7,30,17:54:25,29.0,46.0
2022-07-30 18:09:25.615574,2022,7,30,18:09:25,29.0,47.0
2022-07-30 18:24:26.140671,2022,7,30,18:24:26,30.0,48.0
2022-07-30 18:39:26.666159,2022,7,30,18:39:26,30.0,47.0
2022-07-30 18:54:27.191871,2022,7,30,18:54:27,30.0,46.0
2022-07-30 19:09:27.717533,2022,7,30,19:09:27,30.0,45.0
2022-07-30 19:24:28.243327,2022,7,30,19:24:28,30.0,45.0
2022-07-30 19:39:28.768761,2022,7,30,19:39:28,30.0,45.0
2022-07-30 19:54:29.294257,2022,7,30,19:54:29,30.0,45.0
2022-07-30 20:09:29.819713,2022,7,30,20:09:29,30.0,44.0
2022-07-30 20:24:30.345229,2022,7,30,20:24:30,30.0,46.0
2022-07-30 20:39:30.870826,2022,7,30,20:39:30,30.0,44.0
2022-07-30 20:54:31.396374,2022,7,30,20:54:31,30.0,43.0
2022-07-30 21:09:31.921786,2022,7,30,21:09:31,30.0,43.0
2022-07-30 21:24:32.447422,2022,7,30,21:24:32,30.0,43.0
2022-07-30 21:39:32.972997,2022,7,30,21:39:32,30.0,45.0
2022-07-30 21:54:33.498398,2022,7,30,21:54:33,15.0,150.0
2022-07-30 22:09:34.023732,2022,7,30,22:09:34,30.0,45.0
2022-07-30 22:24:34.549054,2022,7,30,22:24:34,30.0,45.0
2022-07-30 22:39:37.602061,2022,7,30,22:39:37,29.0,46.0
2022-07-30 22:54:38.127440,2022,7,30,22:54:38,29.0,40.0
2022-07-30 23:09:38.652730,2022,7,30,23:09:38,30.0,47.0
2022-07-30 23:24:39.178124,2022,7,30,23:24:39,29.0,47.0
2022-07-30 23:39:39.703695,2022,7,30,23:39:39,29.0,47.0
2022-07-30 23:54:40.229129,2022,7,30,23:54:40,29.0,47.0
2022-07-31 00:09:43.282183,2022,7,31,00:09:43,29.0,47.0
2022-07-31 00:24:43.807823,2022,7,31,00:24:43,29.0,42.0
2022-07-31 00:39:44.333217,2022,7,31,00:39:44,29.0,48.0
2022-07-31 00:54:44.858516,2022,7,31,00:54:44,29.0,48.0
2022-07-31 01:09:45.383967,2022,7,31,01:09:45,29.0,47.0
2022-07-31 01:24:45.909201,2022,7,31,01:24:45,29.0,48.0
2022-07-31 01:39:46.434580,2022,7,31,01:39:46,29.0,48.0
2022-07-31 01:54:46.959712,2022,7,31,01:54:46,14.0,152.0
2022-07-31 02:09:47.484944,2022,7,31,02:09:47,29.0,48.0
2022-07-31 02:24:48.010132,2022,7,31,02:24:48,29.0,48.0
2022-07-31 02:39:48.535562,2022,7,31,02:39:48,29.0,48.0
2022-07-31 02:54:49.061105,2022,7,31,02:54:49,29.0,48.0
2022-07-31 03:09:49.586623,2022,7,31,03:09:49,29.0,47.0
2022-07-31 03:24:50.111897,2022,7,31,03:24:50,29.0,47.0
2022-07-31 03:39:50.637170,2022,7,31,03:39:50,28.0,47.0
2022-07-31 03:54:51.162236,2022,7,31,03:54:51,28.0,48.0
2022-07-31 04:09:51.687636,2022,7,31,04:09:51,28.0,48.0
2022-07-31 04:24:52.213135,2022,7,31,04:24:52,28.0,49.0
2022-07-31 04:39:52.738638,2022,7,31,04:39:52,28.0,49.0
2022-07-31 04:54:53.264089,2022,7,31,04:54:53,27.0,48.0
2022-07-31 05:09:53.789342,2022,7,31,05:09:53,27.0,48.0
2022-07-31 05:24:54.314511,2022,7,31,05:24:54,27.0,49.0
2022-07-31 05:39:54.839721,2022,7,31,05:39:54,27.0,48.0
2022-07-31 05:54:55.365086,2022,7,31,05:54:55,27.0,49.0
2022-07-31 06:09:55.890538,2022,7,31,06:09:55,27.0,49.0
2022-07-31 06:24:56.415799,2022,7,31,06:24:56,27.0,48.0
2022-07-31 06:39:56.941118,2022,7,31,06:39:56,27.0,49.0
2022-07-31 06:54:57.466393,2022,7,31,06:54:57,27.0,49.0
2022-07-31 07:09:57.992885,2022,7,31,07:09:57,27.0,49.0
2022-07-31 07:24:58.518442,2022,7,31,07:24:58,27.0,48.0
2022-07-31 07:39:59.044305,2022,7,31,07:39:59,27.0,49.0
2022-07-31 07:54:59.569848,2022,7,31,07:54:59,27.0,49.0
2022-07-31 08:10:00.095169,2022,7,31,08:10:00,27.0,50.0
2022-07-31 08:25:00.620403,2022,7,31,08:25:00,27.0,53.0
2022-07-31 08:40:01.145874,2022,7,31,08:40:01,28.0,53.0
2022-07-31 08:55:01.671198,2022,7,31,08:55:01,14.0,154.0
2022-07-31 09:10:02.196564,2022,7,31,09:10:02,28.0,52.0
2022-07-31 09:25:02.721981,2022,7,31,09:25:02,28.0,51.0
2022-07-31 09:40:03.247622,2022,7,31,09:40:03,28.0,51.0
2022-07-31 09:55:03.773218,2022,7,31,09:55:03,28.0,51.0
2022-07-31 10:10:04.298604,2022,7,31,10:10:04,28.0,52.0
2022-07-31 10:25:04.824072,2022,7,31,10:25:04,28.0,52.0
